year,brand,color,carbon_fiber_body,engine_config,horsepower,torque,weight_kg,zero_to_60_s,top_speed_mph,num_doors,transmission,drivetrain,market_region,mileage,num_owners,interior_material,brake_type,tire_brand,aero_package,limited_edition,has_warranty,last_service_date,service_history,non_original_parts,model,warranty_years,damage,damage_cost,damage_type,price,id
2021,Bugatti,White,0,V12,638,796,2042,3.23,255,4,dual-clutch,AWD,North America,15672,3,alcantara,carbon-ceramic,Pirelli,0,1,1,2025-02-15,independent,0,Veyron,5,0,,,1786497.69,MARpbsrGn4
2024,Bugatti,Silver,0,V8,746,579,1550,3.02,230,2,manual,AWD,Europe,6630,1,alcantara,steel,Goodyear,0,0,1,2024-10-16,none,0,Chiron,1,0,,,2692785.64,67rS8fRla5
2021,Ferrari,Orange,0,V10,729,457,1222,3.98,256,4,automatic,RWD,Europe,3722,2,suede,carbon-ceramic,Bridgestone,0,0,0,2025-04-20,independent,0,Portofino,0,0,,,275111.78,izXu5s0RU3
2024,Ferrari,Blue,0,Electric,1291,879,1797,3.97,250,4,automatic,AWD,Europe,19467,2,carbon_fiber,steel,Bridgestone,0,0,1,2025-05-03,authorized,0,Portofino,1,1,85263.0,minor,216941.99,200oIouaF1
2022,Koenigsegg,Green,1,Hybrid,1136,990,2266,3.27,223,2,dual-clutch,AWD,Asia,5930,1,leather,carbon-ceramic,Bridgestone,0,0,1,2025-02-21,authorized,0,Agera,4,0,,,2445119.25,KVUWH70X58
2024,Pagani,Red,1,Hybrid,873,859,1665,2.89,257,2,automatic,AWD,Asia,13388,1,suede,steel,Michelin,0,0,1,2024-09-13,authorized,0,Zonda,2,0,,,3214222.46,Slh3EWcEut
2023,Bugatti,Red,1,Hybrid,1237,460,1239,2.98,203,2,dual-clutch,AWD,North America,19691,3,carbon_fiber,steel,Bridgestone,0,0,0,2024-11-23,authorized,0,Veyron,0,0,,,3459145.9,YslgfsbYJR
2020,Koenigsegg,White,1,V12,1588,768,1502,3.36,209,2,manual,AWD,Asia,3642,3,leather,steel,Continental,0,0,1,2024-07-24,independent,0,Regera,5,0,,,1643859.54,eMYy9p0cqv
2024,Koenigsegg,Black,0,Electric,587,520,1374,2.2,262,2,automatic,RWD,Asia,19201,1,alcantara,steel,Pirelli,0,0,0,2024-08-12,authorized,0,Regera,0,1,83166.0,minor,3342311.92,Ywi4detMeZ
2024,Lamborghini,Blue,0,V12,1212,1118,2198,2.66,214,2,manual,RWD,Middle East,7421,1,carbon_fiber,steel,Bridgestone,0,0,1,2025-05-14,none,0,Huracan,5,0,,,692297.48,LpOwEHQ9l4
2020,Aston Martin,Silver,1,V10,1100,945,1820,2.15,262,2,dual-clutch,AWD,North America,7047,2,alcantara,carbon-ceramic,Michelin,0,1,1,2025-06-23,none,0,Valhalla,1,0,,,290633.29,GX1XIDGhEQ
2023,Ferrari,Black,0,V8,1038,981,1443,2.15,218,2,manual,RWD,North America,13554,3,alcantara,steel,Pirelli,0,0,1,2025-02-13,none,0,488 GTB,4,0,,,389190.94,ajJvgyjk7w
2021,Pagani,Red,1,Hybrid,713,416,2035,2.39,262,2,automatic,AWD,Europe,5588,1,carbon_fiber,steel,Pirelli,1,0,0,2024-12-30,none,0,Zonda,0,0,,,3308621.55,fQDZ5vNUx2
2024,Bugatti,Black,0,Electric,573,895,1479,2.97,255,2,manual,AWD,Middle East,15260,1,leather,carbon-ceramic,Goodyear,0,0,1,2025-01-01,authorized,0,Veyron,5,0,,,2335501.56,TWwLhXeNeH
2020,Koenigsegg,Red,0,Hybrid,560,896,2259,3.57,220,2,automatic,AWD,Europe,9316,3,carbon_fiber,steel,Bridgestone,1,1,0,2025-05-21,none,0,Jesko,0,0,,,2600938.98,GN5yRY49nn
2022,Bugatti,Black,1,V12,1197,904,1756,2.97,233,2,automatic,AWD,Asia,9849,1,leather,carbon-ceramic,Bridgestone,1,0,0,2025-05-24,authorized,0,Veyron,0,0,,,2917707.74,yRWbD9vSK9
2020,Lamborghini,White,0,W16,511,931,2097,2.67,216,2,automatic,AWD,North America,9945,2,suede,steel,Michelin,1,1,1,2025-06-21,none,0,Sian,4,0,,,663323.84,Wt1RBjSe15
2022,Pagani,Yellow,1,V10,1313,714,2377,2.16,217,2,automatic,RWD,Asia,12794,2,suede,carbon-ceramic,Continental,0,0,1,2024-09-01,authorized,0,Zonda,3,1,35266.0,totaled,1756666.44,Bro76nXwbi
2023,Koenigsegg,White,1,V8,531,468,2246,3.1,265,2,automatic,RWD,Asia,19786,1,suede,steel,Continental,1,0,0,2024-07-28,authorized,0,Regera,0,1,8418.0,major,1818774.82,iHCSuG7RTw
2021,Bugatti,White,1,V10,1500,1126,1918,2.54,250,2,dual-clutch,RWD,Middle East,4332,3,alcantara,steel,Goodyear,1,0,0,2025-05-27,authorized,0,Chiron,0,0,,,2273842.9,MlB7cGEGI4
2020,Ferrari,Yellow,1,W16,736,560,2131,3.23,264,2,manual,RWD,Middle East,15329,2,suede,carbon-ceramic,Continental,0,0,0,2025-04-22,authorized,0,488 GTB,0,1,15417.0,totaled,431419.01,VoRTYvFhuU
2025,Aston Martin,Yellow,0,V8,1057,1013,1290,3.95,242,2,dual-clutch,RWD,North America,15698,3,alcantara,carbon-ceramic,Michelin,0,0,1,2025-06-06,none,0,Valhalla,1,1,67469.0,minor,215049.72,iL3RXb7GCe
2024,Lamborghini,Orange,1,W16,1146,1117,1589,2.22,256,2,manual,RWD,North America,14841,3,leather,carbon-ceramic,Goodyear,1,0,1,2024-08-22,none,2,Sian,5,0,,,688672.83,uHkBogTZiG
2023,Pagani,Orange,0,V10,1486,544,1749,2.42,209,2,manual,AWD,Middle East,16548,3,carbon_fiber,carbon-ceramic,Bridgestone,0,0,1,2024-07-24,independent,0,Zonda,4,1,70840.0,totaled,3097409.42,iHjNYoaibi
2020,Lamborghini,Blue,0,V12,1319,968,2130,2.95,236,2,manual,RWD,Middle East,6989,2,carbon_fiber,carbon-ceramic,Continental,0,0,0,2025-04-04,independent,0,Huracan,0,0,,,443400.72,OSzcSXCiQS
2024,Ferrari,Silver,1,V10,972,994,2261,3.94,247,2,dual-clutch,AWD,Middle East,18340,2,alcantara,steel,Michelin,1,1,1,2025-03-20,independent,0,SF90,2,1,66441.0,totaled,376143.69,RrpBNMIsYI
2020,Pagani,Silver,0,V10,611,784,1932,3.54,268,2,automatic,AWD,Middle East,3860,1,alcantara,steel,Michelin,0,0,1,2025-02-26,authorized,0,Zonda,4,0,,,2427256.13,jdqfrrFrPn
2022,Lamborghini,Blue,0,V10,882,668,1699,3.8,255,2,automatic,RWD,North America,19159,3,alcantara,carbon-ceramic,Bridgestone,0,0,1,2025-01-06,independent,0,Aventador,4,0,,,303828.74,fn5XUXecqv
2020,McLaren,White,0,Electric,516,853,2266,2.67,235,2,dual-clutch,RWD,North America,1768,2,leather,carbon-ceramic,Michelin,0,0,1,2024-11-01,authorized,2,P1,3,1,90140.0,major,208919.43,ODIlyY41Bg
2025,Ferrari,White,0,W16,992,1098,2070,3.98,230,2,automatic,AWD,Asia,13743,2,leather,carbon-ceramic,Goodyear,0,0,1,2025-01-05,independent,0,F8 Tributo,5,0,,,366717.25,dem0WGjUrf
2020,Ferrari,Red,1,W16,1425,917,1716,2.21,254,4,manual,AWD,Asia,6226,1,suede,steel,Goodyear,1,0,1,2024-07-26,none,0,Portofino,5,0,,,613553.62,bAf4zwIfjZ
2020,Ferrari,Red,0,Hybrid,616,749,1267,2.11,237,2,automatic,AWD,Asia,12718,2,suede,steel,Pirelli,0,0,1,2025-06-02,authorized,0,Roma,1,1,29114.0,major,517645.58,1HotVJnhxU
2025,McLaren,Silver,1,W16,1379,509,1322,3.71,214,2,automatic,AWD,North America,11888,2,carbon_fiber,carbon-ceramic,Bridgestone,1,0,0,2024-09-20,authorized,0,GT,0,0,,,565600.75,ZgfgTMDHDU
2023,McLaren,Blue,1,Hybrid,614,882,1535,3.85,215,2,automatic,AWD,Europe,6621,2,suede,steel,Michelin,0,0,1,2025-03-08,none,0,GT,4,1,69414.0,major,528616.08,QtkR1wiT2u
2020,Bugatti,Green,1,Electric,1313,806,2376,2.18,252,2,manual,RWD,Asia,17166,1,leather,carbon-ceramic,Continental,0,0,1,2025-02-21,none,0,Veyron,2,0,,,3301468.52,nBtpf2uNs6
2025,Koenigsegg,Orange,0,V12,1143,1049,2173,2.23,255,2,automatic,RWD,Europe,140,1,leather,steel,Goodyear,0,0,1,2024-10-23,none,0,Jesko,3,0,,,2338561.78,5nbuiofUS8
2024,Aston Martin,Green,1,Hybrid,835,450,1978,2.07,206,2,automatic,AWD,Europe,17103,3,leather,carbon-ceramic,Bridgestone,0,0,0,2024-08-03,independent,0,Valhalla,0,0,,,414739.1,wOvfxUHrHj
2022,Lamborghini,Blue,0,V10,1421,802,2385,2.21,256,2,automatic,AWD,Europe,1650,2,leather,carbon-ceramic,Bridgestone,1,0,0,2024-10-20,authorized,1,Aventador,0,0,,,656183.05,jMpNQq47BR
2022,Bugatti,Red,1,V12,646,962,1622,2.42,254,2,dual-clutch,AWD,Middle East,7885,1,carbon_fiber,steel,Goodyear,0,1,1,2024-09-28,authorized,0,Veyron,4,0,,,1992629.68,Bsc2gd8tQ9
2020,Lamborghini,Silver,0,Electric,621,875,2138,3.94,251,2,dual-clutch,AWD,North America,19957,1,carbon_fiber,steel,Pirelli,1,0,1,2024-10-07,authorized,2,Urus,2,0,,,347690.7,hdFtaBwQ1a
2023,Aston Martin,Silver,1,W16,580,486,2003,3.34,203,2,automatic,AWD,North America,14264,1,leather,carbon-ceramic,Bridgestone,0,0,1,2025-03-13,independent,0,Valhalla,1,0,,,361016.0,ngEb1GCzd7
2023,Koenigsegg,Red,1,Hybrid,1184,467,1833,3.56,242,4,dual-clutch,AWD,Asia,1015,3,alcantara,carbon-ceramic,Michelin,0,0,0,2024-10-05,authorized,0,Agera,0,0,,,3487763.59,WMUHkkgaw5
2024,McLaren,Green,0,V10,1161,995,2282,3.55,239,2,dual-clutch,AWD,Asia,14690,3,suede,steel,Continental,0,0,0,2024-09-25,independent,0,720S,0,0,,,319074.92,bKvq3qKZ8X
2020,Koenigsegg,Black,0,V8,874,441,1295,3.07,229,2,manual,AWD,North America,8534,3,carbon_fiber,carbon-ceramic,Continental,1,0,0,2024-12-26,none,0,Agera,0,0,,,3007341.47,eulhCStAu1
2022,McLaren,Black,1,V8,562,1130,1553,3.59,209,2,dual-clutch,RWD,Middle East,6292,3,alcantara,carbon-ceramic,Goodyear,0,0,0,2024-12-25,none,0,P1,0,0,,,556446.91,YirYWQt7ze
2023,Aston Martin,Red,0,V12,1003,456,2359,3.19,206,2,dual-clutch,AWD,North America,10775,3,suede,carbon-ceramic,Bridgestone,0,1,0,2024-10-04,authorized,0,DB11,0,0,,,480813.06,l2uWokzO1L
2020,Koenigsegg,Black,1,W16,1167,1137,2166,2.63,235,2,automatic,AWD,Europe,19504,2,alcantara,carbon-ceramic,Continental,0,0,1,2024-09-13,authorized,0,Agera,3,0,,,3254824.84,NGLK58kvuo
2023,Bugatti,Yellow,0,V8,948,595,2122,3.12,234,2,manual,RWD,North America,16371,2,leather,carbon-ceramic,Bridgestone,0,0,1,2025-03-07,none,0,Chiron,5,0,,,2718173.39,0FmYzcwd66
2025,Pagani,Blue,0,V12,1367,1159,1672,3.07,238,2,manual,AWD,Middle East,18207,1,suede,carbon-ceramic,Goodyear,0,0,0,2024-09-19,independent,0,Zonda,0,0,,,2476358.4,SijMs2yqOo
2023,Bugatti,Blue,1,Electric,1179,1077,1629,3.65,235,2,manual,AWD,North America,16394,3,alcantara,steel,Pirelli,0,1,1,2024-09-14,none,0,Veyron,5,0,,,2890190.18,uhfAAGjKFO
2022,Lamborghini,Red,1,V12,960,461,2174,3.96,219,2,dual-clutch,AWD,North America,15547,3,carbon_fiber,steel,Continental,1,0,1,2025-04-14,none,0,Huracan,4,0,,,318644.2,NYcuyEcGBD
2021,Bugatti,White,1,V12,958,662,1736,2.82,248,2,automatic,AWD,North America,9305,1,carbon_fiber,carbon-ceramic,Michelin,0,0,1,2024-10-20,authorized,0,Veyron,3,0,,,2487820.71,WXcPCkkfgn
2024,Aston Martin,Orange,0,V12,963,511,2369,3.53,258,2,manual,RWD,Europe,8813,2,carbon_fiber,carbon-ceramic,Goodyear,0,0,1,2025-05-01,authorized,0,DB11,2,0,,,462791.81,JkjodLvGAi
2024,Ferrari,Green,1,V10,1411,1164,1286,2.2,248,2,manual,AWD,Asia,900,3,suede,steel,Pirelli,0,0,0,2025-06-05,authorized,0,F8 Tributo,0,0,,,523997.62,rs063BLUtx
2022,Lamborghini,Red,0,V12,878,1110,1308,3.55,225,2,dual-clutch,AWD,Middle East,3747,3,leather,carbon-ceramic,Michelin,0,1,0,2024-12-11,independent,0,Urus,0,0,,,363924.26,M82cXiIw9e
2023,Koenigsegg,Black,1,Hybrid,1525,577,2193,2.74,235,2,manual,AWD,Europe,12256,3,leather,steel,Michelin,0,1,0,2024-08-11,authorized,0,Agera,0,0,,,1619125.99,cUeRzi9nr9
2020,Lamborghini,Green,1,V12,863,425,2021,2.08,242,4,automatic,RWD,North America,17855,2,suede,steel,Continental,1,0,1,2025-06-26,independent,0,Urus,1,1,23024.0,minor,446932.42,g0jJo2Yo49
2023,Pagani,White,0,V10,571,809,2136,2.73,242,2,manual,AWD,North America,3103,2,suede,carbon-ceramic,Bridgestone,1,0,1,2024-09-10,none,0,Huayra,1,0,,,3260888.12,YT1NslGit9
2022,McLaren,Black,0,V10,1137,1157,2204,3.22,232,2,automatic,AWD,Asia,8518,3,leather,carbon-ceramic,Goodyear,0,1,0,2025-01-05,authorized,0,GT,0,1,30330.0,minor,319289.61,nOHxbCzvZN
2024,Koenigsegg,Silver,0,Electric,836,930,1848,2.24,244,2,automatic,RWD,Asia,73,3,carbon_fiber,carbon-ceramic,Michelin,0,0,1,2024-08-28,none,0,Regera,5,0,,,1811619.06,q4yOYBq5vd
2023,Lamborghini,Orange,1,W16,694,1176,1390,3.85,244,2,automatic,RWD,Asia,16634,1,leather,steel,Continental,1,0,0,2024-09-04,independent,0,Huracan,0,1,9224.0,major,405898.59,g8zKS8RyZA
2024,Koenigsegg,Yellow,0,V8,1511,716,2132,2.16,214,2,dual-clutch,RWD,Europe,2497,1,leather,steel,Pirelli,1,0,1,2024-08-23,none,0,Regera,5,0,,,2343636.08,drcLwoThq5
2020,Koenigsegg,Black,1,V8,1152,931,1341,3.86,216,2,dual-clutch,RWD,Middle East,8487,2,alcantara,carbon-ceramic,Michelin,0,0,0,2024-10-01,authorized,0,Jesko,0,0,,,3327806.44,85gvuq83k0
2024,Koenigsegg,Yellow,0,V12,506,505,2296,3.41,211,2,automatic,AWD,Asia,16681,1,carbon_fiber,carbon-ceramic,Pirelli,0,1,0,2024-09-04,authorized,0,Jesko,0,0,,,2219935.29,xoOrrb5FCC
2024,McLaren,Green,1,Electric,1404,1148,2039,2.66,221,2,automatic,RWD,North America,12799,3,suede,carbon-ceramic,Goodyear,1,0,0,2025-05-05,authorized,0,600LT,0,0,,,448608.16,ouxQdxt0kY
2021,Aston Martin,Yellow,1,V12,1478,863,2390,2.78,222,2,manual,RWD,Middle East,6517,2,leather,steel,Continental,0,0,0,2025-03-20,authorized,0,DB11,0,0,,,437621.77,ySEi2vlgtw
2021,Bugatti,Green,0,V8,1065,645,1367,3.48,211,2,manual,RWD,North America,11816,1,carbon_fiber,carbon-ceramic,Pirelli,0,0,1,2025-04-11,authorized,0,Veyron,1,0,,,3390502.52,gIPCt519X3
2025,Koenigsegg,Green,0,V10,1115,480,1765,3.2,267,4,manual,AWD,North America,13405,2,suede,steel,Bridgestone,1,0,0,2024-10-11,none,0,Jesko,0,0,,,2529683.26,iUvQV7HWC7
2021,Ferrari,Green,0,W16,1072,1061,2334,3.34,250,2,dual-clutch,RWD,Middle East,18018,3,alcantara,carbon-ceramic,Pirelli,1,0,1,2025-05-13,authorized,0,Roma,5,0,,,535931.5,SM2neJyM8j
2024,Aston Martin,Green,1,Electric,1098,795,1943,2.78,212,2,manual,AWD,Europe,8244,1,alcantara,carbon-ceramic,Pirelli,0,0,0,2025-05-03,none,0,Valhalla,0,0,,,306286.51,Qi61Vv8PJS
2022,Pagani,Green,1,V10,1269,921,1872,2.98,256,2,automatic,AWD,Middle East,5615,1,carbon_fiber,steel,Continental,0,0,0,2024-08-22,independent,0,Huayra,0,1,6967.0,major,1666319.45,9Fio5RO2jt
2024,McLaren,Black,0,W16,741,1135,2063,3.98,254,2,automatic,RWD,Asia,10468,1,leather,steel,Continental,0,0,1,2024-10-24,authorized,0,P1,1,0,,,700329.92,H1gDZfwRUg
2022,Lamborghini,Green,1,Electric,1265,663,2038,2.43,227,2,dual-clutch,AWD,Middle East,10879,3,suede,steel,Michelin,1,0,1,2024-08-23,independent,0,Huracan,4,0,,,562461.48,l04NvnxPd5
2022,McLaren,Black,0,Electric,883,1060,1730,2.84,243,4,dual-clutch,RWD,Asia,19228,2,carbon_fiber,steel,Pirelli,1,0,0,2025-05-19,none,0,720S,0,0,,,734033.79,mnQTqs1xbu
2021,Lamborghini,Green,0,V8,890,1189,2173,2.58,218,2,manual,RWD,Asia,13078,1,alcantara,steel,Pirelli,1,0,1,2025-02-13,independent,0,Huracan,2,0,,,696862.66,hRA8eOlYOu
2023,McLaren,Yellow,1,V10,1395,673,1761,3.53,245,2,dual-clutch,AWD,Middle East,4590,2,suede,steel,Continental,0,1,1,2025-03-27,authorized,0,600LT,3,0,,,682228.52,rVWQDQfvJc
2020,Lamborghini,Silver,0,Electric,1187,1105,1374,3.53,202,2,automatic,AWD,Middle East,10910,2,suede,carbon-ceramic,Bridgestone,0,0,0,2025-07-05,none,0,Sian,0,1,59138.0,minor,360784.48,5OYCU8sPAj
2021,Koenigsegg,Green,0,Hybrid,546,571,1501,2.58,219,2,automatic,AWD,Asia,12127,2,leather,steel,Continental,0,1,1,2025-03-27,authorized,0,Agera,4,0,,,2890539.96,cqa6LAhrPL
2021,Bugatti,White,0,Electric,1118,664,1384,2.16,224,2,dual-clutch,AWD,North America,7884,3,alcantara,carbon-ceramic,Bridgestone,0,0,0,2025-02-20,independent,0,Chiron,0,0,,,2839475.11,0Xcmbrtp7y
2023,Lamborghini,Green,0,W16,963,425,1709,2.02,255,4,automatic,RWD,Middle East,662,3,alcantara,carbon-ceramic,Continental,0,1,0,2025-06-05,independent,0,Aventador,0,1,92993.0,minor,247360.84,HINEPIAwp1
2020,Lamborghini,Green,0,V8,622,868,2018,2.85,260,2,dual-clutch,AWD,Europe,8199,1,alcantara,carbon-ceramic,Goodyear,0,0,1,2024-12-14,authorized,0,Sian,3,1,31812.0,minor,573016.44,9IwwWWp6xR
2024,Ferrari,Yellow,0,V12,633,875,2304,2.82,254,2,automatic,AWD,Asia,19471,1,suede,steel,Pirelli,0,0,0,2025-02-19,authorized,0,488 GTB,0,1,28209.0,major,543538.37,bXYvpF7zBB
2025,Lamborghini,Orange,1,V8,1340,755,1355,3.98,234,2,manual,AWD,North America,668,2,alcantara,steel,Bridgestone,1,0,0,2025-06-22,none,0,Huracan,0,1,85879.0,major,215794.2,fKpNF1Ifr8
2025,Ferrari,Blue,0,V12,1348,425,1986,2.94,258,2,dual-clutch,AWD,Middle East,9477,2,carbon_fiber,carbon-ceramic,Goodyear,0,0,0,2024-10-25,none,0,Roma,0,0,,,420549.94,lsJE8B5kpb
2024,Pagani,Yellow,0,V10,1106,433,1994,2.51,238,2,dual-clutch,RWD,Middle East,160,2,alcantara,carbon-ceramic,Bridgestone,1,0,1,2024-10-15,independent,0,Huayra,1,1,95159.0,major,2154942.52,E99qKJJ450
2021,Koenigsegg,White,0,V10,522,663,1631,3.78,256,2,dual-clutch,RWD,North America,10590,3,suede,carbon-ceramic,Michelin,0,0,1,2024-09-07,authorized,0,Regera,2,1,64971.0,minor,2437851.76,s1NyyIpUq7
2020,Ferrari,Blue,0,Electric,1065,537,1960,2.98,266,2,automatic,AWD,Europe,11437,3,alcantara,steel,Michelin,1,0,0,2025-01-12,authorized,0,F8 Tributo,0,0,,,372504.94,jYREOjvG37
2021,Bugatti,Red,1,Hybrid,1265,1094,1346,3.2,233,2,manual,AWD,Asia,6460,1,alcantara,carbon-ceramic,Pirelli,0,0,1,2024-07-20,authorized,0,Veyron,4,0,,,3331792.55,Zc8MSUoQ1I
2022,Aston Martin,Red,1,V10,1464,1153,1680,2.19,240,2,dual-clutch,RWD,Middle East,16401,2,suede,steel,Goodyear,0,0,0,2024-08-09,independent,0,DB11,0,0,,,273047.05,XNKZy3XQs1
2021,Koenigsegg,Orange,0,Electric,734,965,1634,2.77,221,2,automatic,RWD,Europe,2533,2,alcantara,carbon-ceramic,Goodyear,0,0,1,2024-12-19,authorized,0,Agera,5,0,,,1827292.79,q85UbTMFBT
2021,Ferrari,White,1,V8,1495,861,1268,3.89,226,2,dual-clutch,RWD,Asia,4446,3,leather,steel,Michelin,0,0,1,2025-01-27,authorized,0,Portofino,3,0,,,296063.36,MM2gxhgqXv
2024,Koenigsegg,Yellow,0,V10,1582,567,2074,3.18,220,2,automatic,RWD,Europe,13159,1,suede,steel,Pirelli,0,0,1,2025-07-07,authorized,0,Agera,3,1,61040.0,major,1840848.03,3LYWViPYtz
2024,Koenigsegg,Black,0,V8,1325,1030,1385,2.69,240,2,manual,AWD,Asia,5554,2,alcantara,carbon-ceramic,Michelin,1,1,1,2024-10-22,independent,0,Jesko,5,0,,,3320691.62,o0bBErv8Gt
2024,Koenigsegg,White,0,V8,715,1054,2103,3.25,230,2,automatic,AWD,Asia,15268,2,leather,steel,Goodyear,0,0,1,2024-12-14,none,0,Agera,4,1,10482.0,totaled,2756790.47,P3zZZakuiK
2025,Pagani,Silver,0,Hybrid,1156,480,1881,3.82,226,2,automatic,RWD,Europe,10509,1,carbon_fiber,carbon-ceramic,Bridgestone,0,1,0,2024-07-31,independent,0,Huayra,0,0,,,3189367.88,QBIdQtcIWw
2022,Bugatti,Blue,0,V10,1434,1156,1403,2.55,236,2,dual-clutch,RWD,Asia,2918,2,suede,carbon-ceramic,Goodyear,0,0,1,2024-12-04,independent,0,Veyron,5,0,,,2540514.89,urm1Ks6pvp
2024,McLaren,Blue,1,V8,810,806,1753,3.01,265,2,automatic,AWD,Middle East,13379,3,alcantara,carbon-ceramic,Pirelli,0,1,0,2024-07-11,authorized,0,GT,0,1,54856.0,totaled,540500.97,68YiciIsDe
2020,McLaren,Green,0,Hybrid,1056,973,1212,3.92,253,4,dual-clutch,AWD,Middle East,16699,1,suede,carbon-ceramic,Goodyear,1,0,0,2024-08-31,authorized,1,GT,0,0,,,598160.41,CJFwZldEZa
2025,Ferrari,Red,1,Hybrid,1471,445,1865,2.34,208,2,automatic,RWD,Europe,14132,2,leather,carbon-ceramic,Continental,0,0,0,2024-07-25,independent,0,F8 Tributo,0,1,46012.0,major,454200.6,9MbUjwuyRh
2023,Koenigsegg,Orange,0,V10,756,998,1250,3.44,241,2,manual,AWD,Europe,18595,2,suede,steel,Goodyear,0,1,0,2025-03-11,independent,0,Regera,0,0,,,1732102.76,OvULB9xY3u
2020,Ferrari,Blue,0,Hybrid,1032,1010,1699,3.23,235,4,automatic,RWD,Asia,7069,3,carbon_fiber,carbon-ceramic,Continental,1,0,1,2025-05-15,authorized,0,F8 Tributo,3,0,,,352903.6,eClqXYrq3F
2020,Pagani,White,1,V10,551,452,1568,3.36,209,2,dual-clutch,AWD,Asia,8511,3,alcantara,steel,Michelin,0,0,1,2024-09-21,independent,0,Huayra,5,1,85151.0,totaled,1540062.04,ruknx0QrV5
2024,Pagani,Blue,0,V10,1590,1103,1923,2.7,258,2,automatic,AWD,Europe,6422,3,carbon_fiber,carbon-ceramic,Continental,1,1,0,2024-09-25,none,0,Huayra,0,0,,,3154108.72,ORmFnizPuo
2023,Lamborghini,Orange,0,V12,799,875,1556,2.63,239,2,automatic,RWD,North America,4527,2,leather,carbon-ceramic,Goodyear,0,0,0,2025-04-22,independent,0,Huracan,0,0,,,794403.7,32QF1S9BAd
2023,Pagani,Orange,1,V8,1171,991,2226,3.37,253,2,manual,AWD,Europe,19099,2,suede,steel,Goodyear,0,0,0,2024-10-02,independent,0,Huayra,0,0,,,2475532.9,o4tac263SY
2025,Lamborghini,Orange,1,W16,1277,415,2046,2.43,238,2,dual-clutch,RWD,North America,15622,2,alcantara,carbon-ceramic,Goodyear,0,0,1,2024-12-08,independent,0,Sian,3,1,79964.0,totaled,376929.75,6OVNsrJxGy
2023,Bugatti,White,1,V10,1331,759,1455,2.84,206,2,manual,AWD,North America,6665,1,alcantara,carbon-ceramic,Pirelli,0,0,0,2025-05-30,authorized,0,Veyron,0,1,75275.0,totaled,2129200.71,cpdhbNx65z
2022,Ferrari,Black,1,V8,731,886,2373,2.38,203,2,automatic,RWD,Europe,7107,3,leather,steel,Michelin,1,1,0,2025-01-06,independent,0,F8 Tributo,0,0,,,548850.69,8oRmqEjF0l
2024,Aston Martin,Green,1,Hybrid,1474,1105,1478,2.02,214,2,manual,RWD,Europe,15531,1,leather,steel,Continental,0,0,1,2024-08-03,none,0,Valhalla,4,0,,,523078.33,0htXu4tnTZ
2023,Bugatti,Red,1,Electric,1591,901,2282,3.94,247,2,automatic,RWD,Europe,5132,3,suede,carbon-ceramic,Bridgestone,0,0,1,2025-01-05,authorized,0,Chiron,2,0,,,2705596.48,ARLQiMqYsv
2025,Pagani,Blue,0,V10,527,540,1645,2.86,205,2,automatic,AWD,North America,10471,2,alcantara,carbon-ceramic,Continental,0,0,0,2024-09-24,authorized,0,Zonda,0,1,89068.0,totaled,2920078.33,GVSImEEssQ
2022,Bugatti,White,0,Hybrid,1574,1019,1312,3.94,234,2,manual,RWD,Middle East,8662,1,leather,carbon-ceramic,Goodyear,0,0,0,2025-06-28,independent,0,Veyron,0,0,,,2199196.47,MGjepCrvvA
2021,Bugatti,Yellow,0,Hybrid,1090,1176,2035,2.28,270,4,manual,RWD,Middle East,6782,1,alcantara,carbon-ceramic,Bridgestone,1,1,1,2024-10-16,authorized,0,Chiron,4,0,,,2935864.91,BBAbVSVkTa
2021,Bugatti,Red,0,Hybrid,1284,846,1954,3.17,267,2,automatic,AWD,Europe,18991,3,suede,carbon-ceramic,Bridgestone,0,0,0,2024-07-28,independent,0,Chiron,0,0,,,1546210.06,XT2CnNAgaR
2022,Pagani,Black,1,Hybrid,1119,689,1566,2.4,257,2,manual,AWD,Europe,19716,1,carbon_fiber,carbon-ceramic,Continental,1,0,0,2025-01-07,authorized,0,Huayra,0,1,10047.0,totaled,3137777.65,EkTSgyJHcT
2025,Aston Martin,White,1,Hybrid,1085,608,2283,3.58,218,4,manual,RWD,Asia,15993,1,leather,carbon-ceramic,Continental,1,0,1,2025-03-07,independent,0,DB11,5,0,,,292741.84,PDj1S5WmTa
2022,Koenigsegg,Silver,0,V10,1501,874,1528,3.57,261,4,automatic,RWD,Asia,14590,2,suede,carbon-ceramic,Continental,0,1,1,2024-11-14,independent,0,Agera,5,0,,,3210759.19,KftMzfWPQf
2024,Bugatti,Silver,0,W16,683,812,1927,2.23,270,2,dual-clutch,AWD,Asia,6745,3,carbon_fiber,carbon-ceramic,Continental,1,0,0,2024-08-08,authorized,0,Veyron,0,0,,,1800539.8,YfYLBhwBcF
2024,Lamborghini,Green,1,V12,1546,1076,2205,3.82,209,2,manual,AWD,Europe,5634,1,suede,steel,Michelin,0,0,0,2025-05-05,authorized,0,Urus,0,0,,,425721.32,2kOZBejUh6
2021,Pagani,Green,0,Hybrid,628,826,1919,2.39,224,2,manual,AWD,Middle East,12567,2,leather,steel,Pirelli,0,0,0,2025-02-11,authorized,0,Zonda,0,0,,,1739574.46,sTY8YfwMZF
